data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,agesq,agecb,educsq,u74,u75,educ_re74,u74_hisp,re74sq,re75sq
CPS1,0,52,9,0,0,1,1,20752.55078125,0,25564.669921875,2704,140608,81,0,1,186772.95703125,0,430668363.92836,0
CPS1,0,55,6,0,0,1,1,5685.7919921875,4090.886962890625,10342.6103515625,3025,166375,36,0,0,34114.751953125,0,32328230.5784235,16735356.143148482
CPS1,0,36,9,0,0,1,1,0,14539.2099609375,7614.72509765625,1296,46656,81,1,0,0,0,0,211388626.28822422
CPS1,0,49,12,0,0,1,0,11737.9697265625,17661.529296875,22765.859375,2401,117649,144,0,0,140855.63671875,0,137779933.30169773,311929617.10437393
CPS1,0,19,7,0,0,1,1,7692.0810546875,8205.0478515625,12943.41015625,361,6859,49,0,0,53844.5673828125,0,59168110.95188236,67322810.2464304
CPS1,0,23,12,1,0,1,0,7889.966796875,13969.8896484375,12927.150390625,529,12167,144,0,0,94679.6015625,0,62251576.05578995,195157816.78952122
CPS1,0,33,12,1,0,1,0,18799.16015625,18705.2890625,20306.919921875,1089,35937,144,0,0,225589.921875,0,353408422.5803375,349887838.9116821
CPS1,0,27,12,0,0,1,0,13301.4599609375,16583.759765625,25564.669921875,729,19683,144,0,0,159617.51953125,0,176928837.09242344,275021087.96396255
CPS1,0,52,6,0,0,1,1,25862.3203125,25243.55078125,20577.33984375,2704,140608,36,0,0,155173.921875,0,668859611.9463501,637236856.0455475
CPS1,0,44,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1936,85184,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,47,18,0,0,1,0,0,23197.2109375,815.705078125,2209,103823,324,1,0,0,0,0,538110595.2788696
CPS1,0,31,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,961,29791,289,0,0,439659.4453125,0,668859611.9463501,637236856.0455475
CPS1,0,44,2,0,1,1,1,12118.0703125,17675.849609375,18375.529296875,1936,85184,4,0,0,24236.140625,0,146847628.09869385,312435659.41324234
CPS1,0,19,12,0,0,0,0,5636.81103515625,9950.61328125,18035.650390625,361,6859,144,0,0,67641.732421875,0,31773638.646059275,99014704.67298889
CPS1,0,45,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,2025,91125,121,0,0,284485.5234375,0,668859611.9463501,637236856.0455475
CPS1,0,29,11,1,0,1,1,15423.349609375,12668.3203125,14979.7099609375,841,24389,121,0,0,169656.845703125,0,237879713.17300797,160486339.5401001
CPS1,0,17,9,1,0,0,1,0,157.54840087890625,817.18280029296875,289,4913,81,1,0,0,0,0,24821.498619500548
CPS1,0,37,13,0,0,1,0,19704.349609375,23911.55078125,25564.669921875,1369,50653,169,0,0,256156.544921875,0,388261393.5284767,571762260.7642975
CPS1,0,23,12,0,1,0,0,5848.4111328125,0,0,529,12167,144,0,1,70180.93359375,0,34203912.77840519,0
CPS1,0,21,11,0,1,1,1,7978.1337890625,9436.7900390625,11139.099609375,441,9261,121,0,0,87759.4716796875,0,63650618.75618076,89053006.24134922
CPS1,0,31,7,0,1,1,1,9827.681640625,10559.3203125,18552.859375,961,29791,49,0,0,68793.771484375,0,96583326.42947769,111499245.4619751
CPS1,0,26,12,0,1,1,0,22559,22921.5,8378.7099609375,676,17576,144,0,0,270708,0,508908481,525395162.25
CPS1,0,29,10,0,1,1,1,15826.9599609375,21224.26953125,25564.669921875,841,24389,100,0,0,158269.599609375,0,250492661.60511875,450469617.1351471
CPS1,0,33,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1089,35937,324,0,0,465521.765625,0,668859611.9463501,637236856.0455475
CPS1,0,27,14,0,0,1,0,20482.1796875,20586.919921875,25564.669921875,729,19683,196,0,0,286750.515625,0,419519684.7510376,423821271.86969376
CPS1,0,18,12,0,0,0,0,0,0,18987.310546875,324,5832,144,1,1,0,0,0,0
CPS1,0,16,9,0,0,0,1,0,0,2181.1240234375,256,4096,81,1,1,0,0,0,0
CPS1,0,27,16,0,0,1,0,0,1518.1939697265625,2506.22412109375,729,19683,256,1,0,0,0,0,2304912.9297140986
CPS1,0,26,12,0,0,1,0,16179.6298828125,21032.7109375,25564.669921875,676,17576,144,0,0,194155.55859375,0,261780423.14479923,442374929.3804321
CPS1,0,29,12,0,0,1,0,20288.2109375,20189.470703125,22785.0703125,841,24389,144,0,0,243458.53125,0,411611503.0444946,407614727.2723427
CPS1,0,26,12,0,0,1,0,12627.4697265625,25243.55078125,25564.669921875,676,17576,144,0,0,151529.63671875,0,159452991.69525242,637236856.0455475
CPS1,0,21,12,1,0,1,0,7402.10986328125,16345.650390625,22216.140625,441,9261,144,0,0,88825.318359375,0,54791230.428085566,267180286.69253922
CPS1,0,23,13,0,0,1,0,0,0,0,529,12167,169,1,1,0,0,0,0
CPS1,0,28,11,1,0,1,1,10781.849609375,11189.51953125,18406.560546875,784,21952,121,0,0,118600.345703125,0,116248280.99917984,125205347.34022522
CPS1,0,25,16,0,0,1,0,15629.0703125,11973.6796875,21811.240234375,625,15625,256,0,0,250065.125,0,244267838.83306885,143369005.2588501
CPS1,0,36,12,1,0,1,0,21600.919921875,25243.55078125,25564.669921875,1296,46656,144,0,0,259211.0390625,0,466599741.47125626,637236856.0455475
CPS1,0,23,12,0,0,1,0,10264.599609375,9395.61328125,14616.1904296875,529,12167,144,0,0,123175.1953125,0,105362005.1407814,88277548.93080139
CPS1,0,53,7,0,0,1,1,10033.41015625,5875.8388671875,4026.804931640625,2809,148877,49,0,0,70233.87109375,0,100669319.36354065,34525482.39315128
CPS1,0,21,12,0,0,1,0,12300.2802734375,10190.51953125,15003.3603515625,441,9261,144,0,0,147603.36328125,0,151296894.8051157,103846688.31678772
CPS1,0,52,12,0,0,1,0,21068,22785.439453125,23745.58984375,2704,140608,144,0,0,252816,0,443860624,519176251.0720253
CPS1,0,23,14,0,0,0,0,18454.330078125,19208.369140625,23293.400390625,529,12167,196,0,0,258360.62109375,0,340562298.63238907,368961445.0425148
CPS1,0,26,10,0,0,1,1,8920.5419921875,7940.0810546875,0,676,17576,100,0,0,89205.419921875,0,79576069.43438053,63044887.15500736
CPS1,0,37,13,0,0,1,0,13023.25,15985.7900390625,25564.669921875,1369,50653,169,0,0,169302.25,0,169605040.5625,255545483.17298985
CPS1,0,30,16,0,0,1,0,17310.119140625,14703.919921875,11750.8798828125,900,27000,256,0,0,276961.90625,0,299640224.662632,216205261.0689125
CPS1,0,25,12,0,0,1,0,12831.240234375,17230.060546875,25564.669921875,625,15625,144,0,0,153974.8828125,0,164640725.9522438,296874986.4489784
CPS1,0,46,11,0,0,1,1,481.9796142578125,2715.9189453125,1966.85400390625,2116,97336,121,0,0,5301.7757568359375,0,232304.34856010973,7376215.717507362
CPS1,0,51,4,0,0,1,1,4110.5419921875,2748.14501953125,10097.3095703125,2601,132651,16,0,0,16442.16796875,0,16896555.46953678,7552301.048374414
CPS1,0,22,13,0,0,1,0,14821.849609375,22878.529296875,20997.01953125,484,10648,169,0,0,192684.044921875,0,219687225.84292984,523427102.7879677
CPS1,0,38,12,0,0,1,0,19702.390625,19604.029296875,23745.58984375,1444,54872,144,0,0,236428.6875,0,388184196.3400879,384317964.6727333
CPS1,0,45,12,0,0,1,0,0,0,0,2025,91125,144,1,1,0,0,0,0
CPS1,0,18,12,0,0,0,0,2004.3299560546875,1376.758056640625,2872.699951171875,324,5832,144,0,0,24051.95947265625,0,4017338.5727381855,1895462.7465248704
CPS1,0,26,16,0,0,0,0,4757.10009765625,7367.1767578125,664.97698974609375,676,17576,256,0,0,76113.6015625,0,22630001.339121103,54275293.3808527
CPS1,0,22,12,0,0,1,0,18033.08984375,13250.1796875,25564.669921875,484,10648,144,0,0,216397.078125,0,325192329.3127594,175567261.7510376
CPS1,0,35,6,0,0,1,1,0,8931.9189453125,1548.656982421875,1225,42875,36,1,0,0,0,0,79779176.04563236
CPS1,0,20,8,0,0,0,1,10256.759765625,9393.8232421875,10372.16015625,400,8000,64,0,0,82054.078125,0,105201120.8897438,88243915.10546207
CPS1,0,19,9,0,0,0,1,5452.64013671875,10876.2099609375,9809.1494140625,361,6859,81,0,0,49073.76123046875,0,29731284.46055627,118291943.1143961
CPS1,0,46,8,0,0,1,1,0,0,5367.10302734375,2116,97336,64,1,1,0,0,0,0
CPS1,0,36,16,0,0,1,0,25862.3203125,25243.55078125,10482.990234375,1296,46656,256,0,0,413797.125,0,668859611.9463501,637236856.0455475
CPS1,0,30,12,0,0,1,0,15840.669921875,15502.400390625,16188.490234375,900,27000,144,0,0,190088.0390625,0,250926823.57379532,240324417.87125015
CPS1,0,49,16,0,0,1,0,22319.970703125,20180.51953125,19761.640625,2401,117649,256,0,0,357119.53125,0,498181092.1883583,407253368.5511627
CPS1,0,16,10,0,0,0,1,0,0,2917.031982421875,256,4096,100,1,1,0,0,0,0
CPS1,0,33,17,0,0,1,0,15062.83984375,17328.529296875,20905.400390625,1089,35937,289,0,0,256068.27734375,0,226889144.15846252,300277927.5926552
CPS1,0,28,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,784,21952,324,0,0,465521.765625,0,668859611.9463501,637236856.0455475
CPS1,0,52,8,0,0,1,1,13589.4697265625,13103.3701171875,15334.3701171875,2704,140608,64,0,0,108715.7578125,0,184673687.44915867,171698308.42800236
CPS1,0,22,11,0,0,1,1,15207.830078125,14464.01953125,16689.439453125,484,10648,121,0,0,167286.130859375,0,231278095.68512344,209207861.00038147
CPS1,0,23,16,0,0,0,0,1332.301025390625,5938.5,13794.580078125,529,12167,256,0,0,21316.81640625,0,1775026.0222569108,35265782.25
CPS1,0,27,16,0,0,1,0,13897.080078125,14299.3095703125,18786.33984375,729,19683,256,0,0,222353.28125,0,193128834.69781876,204470254.18763065
CPS1,0,27,12,0,0,0,0,13607.1103515625,6608.0810546875,25564.669921875,729,19683,144,0,0,163285.32421875,0,185153452.11959934,43666735.22531986
CPS1,0,39,13,0,0,0,0,8038.8720703125,2148.386962890625,22483.609375,1521,59319,169,0,0,104505.3369140625,0,64623464.16285038,4615566.542318404
CPS1,0,44,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1936,85184,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,51,5,1,0,1,1,23264.330078125,21462.390625,25564.669921875,2601,132651,25,0,0,116321.650390625,0,541229053.9839516,460634211.3400879
CPS1,0,23,12,0,0,1,0,6788.85888671875,8720.6611328125,13407.41015625,529,12167,144,0,0,81466.306640625,0,46088604.983780146,76049930.5933466
CPS1,0,54,8,0,0,0,1,20237.26953125,12829.4501953125,11827.7197265625,2916,157464,64,0,0,161898.15625,0,409547078.0804596,164594792.31400394
CPS1,0,23,12,0,0,1,0,19426.130859375,17908.599609375,23569.740234375,529,12167,144,0,0,233113.5703125,0,377374560.1655617,320717939.9689064
CPS1,0,55,5,0,0,1,1,24183.23046875,21593.080078125,0,3025,166375,25,0,0,120916.15234375,0,584828635.9046783,466261107.26031876
CPS1,0,45,12,0,0,1,0,25862.3203125,25243.55078125,1495.458984375,2025,91125,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,19,12,0,0,0,0,0,519.1934814453125,8649.1337890625,361,6859,144,1,0,0,0,0,269561.87117530406
CPS1,0,45,9,1,0,1,1,15562.4599609375,10066.98046875,15782.1201171875,2025,91125,81,0,0,140062.1396484375,0,242190160.0357828,101344095.75819397
CPS1,0,51,8,0,0,1,1,15393.9599609375,9062.61328125,14109.330078125,2601,132651,64,0,0,123151.6796875,0,236974003.27894688,82130959.48548889
CPS1,0,22,11,0,0,1,1,8393.4990234375,11350.650390625,14248.240234375,484,10648,121,0,0,92328.4892578125,0,70450825.85644627,128837264.29019547
CPS1,0,36,7,0,0,1,1,12972.3095703125,12773.9501953125,16866.76953125,1296,46656,49,0,0,90806.1669921875,0,168280815.58802128,163173803.59232426
CPS1,0,37,6,0,0,1,1,22455.16015625,18080.470703125,25564.669921875,1369,50653,36,0,0,134730.9609375,0,504234217.6428375,326903420.84656143
CPS1,0,18,10,0,0,0,1,711.21380615234375,5682.48388671875,4858.76513671875,324,5832,100,0,0,7112.1380615234375,0,505825.0780617036,32290623.12281823
CPS1,0,25,12,0,0,1,0,18015.4609375,18676.650390625,24601.189453125,625,15625,144,0,0,216185.53125,0,324556832.7905884,348817269.81363297
CPS1,0,32,12,0,0,1,0,19800.349609375,20515.310546875,0,1024,32768,144,0,0,237604.1953125,0,392053844.6534767,420877966.8347206
CPS1,0,37,12,0,0,1,0,25862.3203125,23440.689453125,25088.83984375,1369,50653,144,0,0,310347.84375,0,668859611.9463501,549465922.0378456
CPS1,0,38,12,0,0,1,0,25533.16015625,25243.55078125,0,1444,54872,144,0,0,306397.921875,0,651942267.5647125,637236856.0455475
CPS1,0,28,16,0,0,0,0,3520.802001953125,4633.35498046875,17027.83984375,784,21952,256,0,0,56332.83203125,0,12396046.736957133,21467978.37503457
CPS1,0,21,12,0,0,1,0,6238.30517578125,10274.66015625,9810.626953125,441,9261,144,0,0,74859.662109375,0,38916451.46617913,105568641.32643127
CPS1,0,35,8,0,0,1,1,16348.1201171875,24285.73046875,12198.6298828125,1225,42875,64,0,0,130784.9609375,0,267261031.36599064,589796704.4007721
CPS1,0,30,12,1,0,1,0,5760.244140625,8552.37109375,4588.3408203125,900,27000,144,0,0,69122.9296875,0,33180412.559604645,73143051.32521057
CPS1,0,54,18,0,0,1,0,19412.419921875,18189.6796875,16716.0390625,2916,157464,324,0,0,349423.55859375,0,376842047.2232094,330864447.1338501
CPS1,0,31,13,0,0,1,0,12084.759765625,17314.2109375,7836.3837890625,961,29791,169,0,0,157101.876953125,0,146041418.5928688,299781900.3882446
CPS1,0,28,15,0,0,1,0,8328.8427734375,8396.61328125,14704.8603515625,784,21952,225,0,0,124932.6416015625,0,69369621.94464207,70503114.59486389
CPS1,0,41,15,0,0,1,0,10154.8798828125,12816.919921875,0,1681,68921,225,0,0,152323.1982421875,0,103121585.43435001,164273436.28375626
CPS1,0,54,12,0,0,1,0,0,0,0,2916,157464,144,1,1,0,0,0,0
CPS1,0,30,14,0,0,1,0,0,2864.51611328125,17852.41015625,900,27000,196,1,0,0,0,0,8205452.563247919
CPS1,0,22,12,0,0,1,0,17770.55078125,13373.7099609375,16998.2890625,484,10648,144,0,0,213246.609375,0,315792475.068985,178856118.1192789
CPS1,0,53,11,0,0,1,1,25862.3203125,19339.060546875,7571.87109375,2809,148877,121,0,0,284485.5234375,0,668859611.9463501,373999262.8356972
CPS1,0,35,9,1,0,1,1,13697.23046875,14376.2900390625,18957.75,1225,42875,81,0,0,123275.07421875,0,187614122.51405334,206677715.28724766
CPS1,0,30,12,1,0,1,0,12672.5400390625,11821.5,20100.0390625,900,27000,144,0,0,152070.48046875,0,160593271.0416422,139747862.25
CPS1,0,44,8,0,0,1,1,9243.8212890625,7701.9677734375,14161.0498046875,1936,85184,64,0,0,73950.5703125,0,85448232.0241251,59320307.5830698
CPS1,0,30,7,0,0,1,1,14743.48046875,10888.740234375,4190.8330078125,900,27000,49,0,0,103204.36328125,0,217370216.33241272,118564663.89169693
CPS1,0,51,1,0,0,1,1,20309.759765625,13584.9697265625,0,2601,132651,1,0,0,20309.759765625,0,412486341.73740005,184551402.4716196
CPS1,0,18,8,0,0,0,1,0,1018.6939697265625,685.66510009765625,324,5832,64,1,0,0,0,0,1037737.4039572626
CPS1,0,54,9,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,2916,157464,81,0,0,232760.8828125,0,668859611.9463501,637236856.0455475
CPS1,0,34,12,0,0,1,0,13965.650390625,13373.7099609375,14056.1396484375,1156,39304,144,0,0,167587.8046875,0,195039390.83316422,178856118.1192789
CPS1,0,44,8,0,0,1,1,14776.7900390625,9504.8232421875,17601.19921875,1936,85184,64,0,0,118214.3203125,0,218353523.85853672,90341664.8652277
CPS1,0,48,11,1,0,0,1,0,0,0,2304,110592,121,1,1,0,0,0,0
CPS1,0,55,8,0,0,1,1,13399.4296875,11425.83984375,12904.990234375,3025,166375,64,0,0,107195.4375,0,179544715.95025635,130549816.13502502
CPS1,0,36,11,0,0,1,1,22214.169921875,21548.3203125,22291.509765625,1296,46656,121,0,0,244355.869140625,0,493469345.31793594,464330108.2901001
CPS1,0,40,14,0,0,1,0,1479.2459716796875,2332.7900390625,8527.9599609375,1600,64000,196,0,0,20709.443603515625,0,2188168.644730583,5441909.36634922
CPS1,0,32,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,48,6,0,0,1,1,7212.06103515625,23.27419090270996,4789.31201171875,2304,110592,36,0,0,43272.3662109375,0,52013824.37481904,541.6879621757871
CPS1,0,30,11,1,0,1,1,14561.26953125,12184.9404296875,15196.9404296875,900,27000,121,0,0,160173.96484375,0,212030570.3617096,148472773.275033
CPS1,0,44,12,0,0,1,0,15282.2802734375,16743.099609375,19375.94921875,1936,85184,144,0,0,183387.36328125,0,233548090.35589695,280331384.5294533
CPS1,0,46,10,0,0,1,1,18828.55078125,16474.55078125,11010.5400390625,2116,97336,100,0,0,188285.5078125,0,354514324.52211,271410823.443985
CPS1,0,46,18,0,0,1,0,1273.52294921875,268.54840087890625,0,2116,97336,324,0,0,22923.4130859375,0,1621860.702186823,72118.24361461774
CPS1,0,26,12,0,0,1,0,13080.0703125,13182.150390625,17410.5703125,676,17576,144,0,0,156960.84375,0,171088239.37994385,173769088.92105484
CPS1,0,45,8,0,0,1,1,0,0,7063.533203125,2025,91125,64,1,1,0,0,0,0
CPS1,0,18,12,0,0,0,0,1257.8489990234375,922.01611328125,8848.626953125,324,5832,144,0,0,15094.18798828125,0,1582184.1043442637,850113.7131502628
CPS1,0,48,9,0,0,0,1,905.1812744140625,6316.2578125,100.48539733886719,2304,110592,81,0,0,8146.6314697265625,0,819353.1395498663,39895112.753967285
CPS1,0,20,9,0,0,1,1,14253.669921875,15582.9697265625,18106.580078125,400,8000,81,0,0,128283.029296875,0,203167106.24176407,242828945.49896336
CPS1,0,50,14,0,0,1,0,24040.19921875,25243.55078125,16859.380859375,2500,125000,196,0,0,336562.7890625,0,577931178.4771881,637236856.0455475
CPS1,0,20,14,0,0,0,0,2815.466064453125,2510.031982421875,0,400,8000,196,0,0,39416.52490234375,0,7926849.160087168,6300260.552780688
CPS1,0,31,16,0,0,1,0,20029.580078125,23845.310546875,25564.669921875,961,29791,256,0,0,320473.28125,0,401184078.1060219,568598835.0769081
CPS1,0,47,8,0,0,1,1,0,23245.55078125,11941.509765625,2209,103823,64,1,0,0,0,0,540355631.1236725
CPS1,0,39,12,1,0,1,0,17611.849609375,6586.59716796875,0,1521,59319,144,0,0,211342.1953125,0,310177246.66324234,43383262.25309396
CPS1,0,51,12,0,0,1,0,932.61102294921875,6391.4521484375,0,2601,132651,144,0,0,11191.332275390625,0,869763.3201263882,40850660.565766335
CPS1,0,21,9,0,0,0,1,0,0,0,441,9261,81,1,1,0,0,0,0
CPS1,0,21,10,0,0,0,1,6688.93701171875,5770.2099609375,0,441,9261,100,0,0,66889.3701171875,0,44741878.34674096,33295322.993302345
CPS1,0,24,8,0,1,1,1,0,1088.5159912109375,2611.14306640625,576,13824,64,1,0,0,1,0,1184867.0631219298
CPS1,0,38,11,0,0,1,1,23810.970703125,25243.55078125,25564.669921875,1444,54872,121,0,0,261920.677734375,0,566962325.825077,637236856.0455475
CPS1,0,24,13,1,0,1,0,0,0,0,576,13824,169,1,1,0,0,0,0
CPS1,0,28,4,1,0,1,1,10438.9697265625,10614.8203125,2983.530029296875,784,21952,16,0,0,41755.87890625,0,108972088.95208836,112674410.2666626
CPS1,0,27,11,0,0,1,1,22557.0390625,24656.3203125,19185.3203125,729,19683,121,0,0,248127.4296875,0,508820011.2671509,607934131.3526001
CPS1,0,44,12,0,1,1,0,25862.3203125,24982.16015625,25564.669921875,1936,85184,144,0,0,310347.84375,0,668859611.9463501,624108326.072525
CPS1,0,16,10,0,1,0,1,0,0,6546.3291015625,256,4096,100,1,1,0,1,0,0
CPS1,0,51,6,1,0,1,1,17933.169921875,16725.189453125,15944.669921875,2601,132651,36,0,0,107599.01953125,0,321598583.4468422,279731962.24292374
CPS1,0,26,14,0,0,1,0,11928.01953125,769.83868408203125,7183.22900390625,676,17576,196,0,0,166992.2734375,0,142277649.93788147,592651.5995091535
CPS1,0,25,12,0,0,1,0,24257.6796875,25243.55078125,4685.87109375,625,15625,144,0,0,291092.15625,0,588435023.8213501,637236856.0455475
CPS1,0,19,13,0,0,0,0,2016.0860595703125,2107.2099609375,0,361,6859,169,0,0,26209.118774414062,0,4064602.9995937496,4440333.81947422
CPS1,0,46,14,0,0,1,0,25862.3203125,13445.3203125,0,2116,97336,196,0,0,362072.484375,0,668859611.9463501,180776638.3057251
CPS1,0,20,11,1,0,1,1,5315.4912109375,11191.3095703125,1587.0780029296875,400,8000,121,0,0,58470.4033203125,0,28254446.81355381,125245409.89856815
CPS1,0,24,15,0,0,1,0,9647.4296875,9062.61328125,19727.650390625,576,13824,225,0,0,144711.4453125,0,93072899.57525635,82130959.48548889
CPS1,0,28,16,0,0,1,0,18260.369140625,1915.64501953125,22390.509765625,784,21952,256,0,0,292165.90625,0,333441081.1518898,3669695.840854883
CPS1,0,26,18,0,0,1,0,1073.677978515625,1989.0479736328125,21880.69921875,676,17576,324,0,0,19326.20361328125,0,1152784.401549399,3956311.8414127976
CPS1,0,38,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,1444,54872,100,0,0,258623.203125,0,668859611.9463501,637236856.0455475
CPS1,0,28,12,0,0,1,0,9890.37890625,6538.2578125,517.20428466796875,784,21952,144,0,0,118684.546875,0,97819594.90919495,42748815.222717285
CPS1,0,33,12,0,0,1,0,25862.3203125,24131.759765625,25564.669921875,1089,35937,144,0,0,310347.84375,0,668859611.9463501,582341829.3858376
CPS1,0,40,12,0,0,1,0,25033.55078125,25243.55078125,23495.849609375,1600,64000,144,0,0,300402.609375,0,626678664.7174225,637236856.0455475
CPS1,0,26,16,0,0,1,0,21226.69921875,25243.55078125,25564.669921875,676,17576,256,0,0,339627.1875,0,450572759.72328186,637236856.0455475
CPS1,0,55,12,0,0,1,0,12472.6904296875,11511.76953125,11572.080078125,3025,166375,144,0,0,149672.28515625,0,155568006.55481815,132520837.74061584
CPS1,0,16,10,0,0,0,1,0,0,4941.51806640625,256,4096,100,1,1,0,0,0,0
CPS1,0,28,16,0,0,1,0,0,0,0,784,21952,256,1,1,0,0,0,0
CPS1,0,44,12,1,0,1,0,1105.0260009765625,2912.85498046875,812.74957275390625,1936,85184,144,0,0,13260.31201171875,0,1221082.462834254,8484724.137241602
CPS1,0,19,12,1,0,0,0,4232.01611328125,7680.48388671875,1134.89404296875,361,6859,144,0,0,50784.193359375,0,17909960.383072138,58989832.73414636
CPS1,0,23,16,1,0,0,0,10207.7802734375,16859.470703125,22159.990234375,529,12167,256,0,0,163324.484375,0,104198778.11077976,284241752.3895302
CPS1,0,28,14,1,0,1,0,10828.8701171875,7121.90283203125,2470.759033203125,784,21952,196,0,0,151604.181640625,0,117264428.01491642,50721499.94889474
